Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Conc,CELL LINE,RUN,SET,notes
F - 21,Summary,654,,F,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
F - 22,Summary,620,,F,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
F - 23,Summary,587,,F,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
F - 24,Summary,646,,F,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 1,Summary,621,,G,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 2,Summary,570,,G,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 3,Summary,621,,G,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 4,Summary,610,,G,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 5,Summary,595,,G,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 6,Summary,622,,G,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 7,Summary,563,,G,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 8,Summary,610,,G,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 9,Summary,630,,G,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 10,Summary,603,,G,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 11,Summary,594,,G,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 12,Summary,586,,G,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 13,Summary,575,,G,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 14,Summary,599,,G,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 15,Summary,611,,G,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 16,Summary,563,,G,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 17,Summary,638,,G,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 18,Summary,590,,G,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 19,Summary,618,,G,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 20,Summary,605,,G,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 21,Summary,611,,G,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 22,Summary,593,,G,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 23,Summary,581,,G,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
G - 24,Summary,592,,G,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 1,Summary,632,,H,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 2,Summary,573,,H,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 3,Summary,687,,H,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 4,Summary,610,,H,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 5,Summary,616,,H,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 6,Summary,662,,H,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 7,Summary,618,,H,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 8,Summary,592,,H,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 9,Summary,569,,H,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 10,Summary,596,,H,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 11,Summary,573,,H,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 12,Summary,605,,H,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 13,Summary,583,,H,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 14,Summary,589,,H,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 15,Summary,587,,H,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 16,Summary,573,,H,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 17,Summary,632,,H,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 18,Summary,605,,H,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 19,Summary,536,,H,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 20,Summary,638,,H,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 21,Summary,566,,H,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 22,Summary,593,,H,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 23,Summary,633,,H,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
H - 24,Summary,571,,H,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 1,Summary,560,,I,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 2,Summary,589,,I,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 3,Summary,656,,I,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 4,Summary,649,,I,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 5,Summary,572,,I,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 6,Summary,624,,I,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 7,Summary,621,,I,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 8,Summary,656,,I,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 9,Summary,623,,I,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 10,Summary,613,,I,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 11,Summary,629,,I,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 12,Summary,642,,I,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 13,Summary,623,,I,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 14,Summary,575,,I,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 15,Summary,590,,I,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 16,Summary,666,,I,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 17,Summary,598,,I,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
I - 18,Summary,575,,I,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28345_1\4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,4x_DAPI_A2780ip2_28345_1.2019.09.03.13.54.49.CSV,28345,Day0,,A2780ip2,1,1,20190906
