Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name,Plate Barcode,IBT Barcode,Conc,CELL LINE,RUN,SET,notes
F - 21,Summary,10426,,F,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
F - 22,Summary,10968,,F,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
F - 23,Summary,11592,,F,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
F - 24,Summary,11582,,F,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 1,Summary,9989,,G,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 2,Summary,11520,,G,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 3,Summary,10971,,G,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 4,Summary,11278,,G,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 5,Summary,469,,G,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 6,Summary,10565,,G,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 7,Summary,10193,,G,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 8,Summary,11896,,G,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 9,Summary,11721,,G,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 10,Summary,11079,,G,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 11,Summary,11561,,G,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 12,Summary,11404,,G,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 13,Summary,10924,,G,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 14,Summary,10696,,G,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 15,Summary,11037,,G,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 16,Summary,10024,,G,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 17,Summary,10264,,G,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 18,Summary,10732,,G,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 19,Summary,10411,,G,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 20,Summary,9393,,G,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 21,Summary,10077,,G,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 22,Summary,10065,,G,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 23,Summary,10821,,G,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
G - 24,Summary,10996,,G,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 1,Summary,10409,,H,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 2,Summary,11555,,H,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 3,Summary,11225,,H,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 4,Summary,11599,,H,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 5,Summary,11696,,H,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 6,Summary,11415,,H,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 7,Summary,10575,,H,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 8,Summary,11208,,H,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 9,Summary,11667,,H,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 10,Summary,11377,,H,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 11,Summary,9297,,H,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 12,Summary,11151,,H,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 13,Summary,11230,,H,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 14,Summary,10314,,H,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 15,Summary,9207,,H,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 16,Summary,11095,,H,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 17,Summary,10285,,H,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 18,Summary,10393,,H,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 19,Summary,10895,,H,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 20,Summary,10247,,H,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 21,Summary,10592,,H,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 22,Summary,11804,,H,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 23,Summary,9916,,H,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
H - 24,Summary,10770,,H,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 1,Summary,10204,,I,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 2,Summary,9419,,I,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 3,Summary,9696,,I,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 4,Summary,10897,,I,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 5,Summary,10972,,I,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 6,Summary,10663,,I,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 7,Summary,11381,,I,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 8,Summary,10343,,I,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 9,Summary,10646,,I,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 10,Summary,11150,,I,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 11,Summary,12837,,I,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 12,Summary,10864,,I,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 13,Summary,10640,,I,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 14,Summary,10730,,I,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 15,Summary,10238,,I,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 16,Summary,9934,,I,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 17,Summary,9994,,I,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
I - 18,Summary,10621,,I,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run1\4x_DAPI_A2780ip2_28346_1\4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,4x_DAPI_A2780ip2_28346_1.2019.09.03.14.00.36.CSV,28346,Day3,,A2780ip2,1,1,20190906
